applicationid,FINAL_PD,PRED
Д\286\012252828,0.0031601126608338864,0.0
Д\286\012252830,0.01194933789131678,0.0
Д\286\012252844,0.008109124263000403,0.0
Д\286\012252850,0.005265645816830545,0.0
Д\286\012252883,0.0029788578530852076,0.0
Д\286\012252905,0.00562379078766332,0.0
Д\286\012252911,0.005369710175081338,0.0
Д\286\012252919,0.003231191557807843,0.0
Д\286\012252935,0.004738060523076977,0.0
Д\286\012252948,0.005892780697734431,0.0
Д\286\012252953,0.0031601126608338864,0.0
Д\286\012252961,0.00604688586015557,0.0
Д\286\012252978,0.0042852979444020925,0.0
Д\286\012253060,0.005737650986234367,0.0
Д\286\012253108,0.006155072420856311,0.0
Д\286\012253113,0.004658475893728336,0.0
Д\286\012253121,0.003847806668271761,0.0
Д\286\012253186,0.006277692669689209,0.0
Д\286\012253201,0.007697791616623866,0.0
Д\286\012253219,0.011609682625548267,0.0
Д\286\012253225,0.0033574219157906935,0.0
Д\286\012253228,0.006347437648929403,0.0
Д\286\012253229,0.0036958409600590415,0.0
Д\286\012253237,0.003298720688780533,0.0
Д\286\012253283,0.0017315276699846774,0.0
Д\286\012253345,0.0049247215030249255,0.0
Д\286\012253456,0.008044651759927532,0.0
Д\286\012253477,0.003000099153222322,0.0
Д\286\012253506,0.003707740780477326,0.0
Д\286\012253516,0.012023478972907516,0.0
Д\286\012253529,0.005214751605474801,0.0
Д\286\012253559,0.002349813526593347,0.0
Д\286\012253572,0.0038858197435877786,0.0
Д\286\012253634,0.011773182726512543,0.0
Д\286\012253659,0.0036134226958761556,0.0
Д\286\012253674,0.003217788784466183,0.0
Д\286\012253675,0.004560960843278483,0.0
Д\286\012253714,0.0057204903256938035,0.0
Д\286\012253736,0.0038858197435877786,0.0
Д\286\012253742,0.0045692713253794445,0.0
Д\286\012253751,0.004739224788221663,0.0
Д\286\012253786,0.012104785667844222,0.0
Д\286\012253812,0.0034326514516994223,0.0
Д\286\012253905,0.005251518380600463,0.0
Д\286\012253916,0.004470752157688331,0.0
Д\286\012253944,0.007037032740944689,0.0
Д\286\012253950,0.005110894621629463,0.0
Д\286\012253978,0.0028734344697232224,0.0
Д\286\012253983,0.003231520008610353,0.0
Д\286\012253993,0.0042222697277976015,0.0
Д\286\012254014,0.004993359601503683,0.0
Д\286\012254066,0.010397469523740906,0.0
Д\286\012254087,0.005101493683292732,0.0
Д\286\012254107,0.004306242258995307,0.0
Д\286\012254123,0.0038558747621850694,0.0
Д\286\012254196,0.004849372480178117,0.0
Д\286\012254198,0.005591047433403338,0.0
Д\286\012254213,0.0052582306540761,0.0
Д\286\012254227,0.005607621777329838,0.0
Д\286\012254231,0.003985811226585215,0.0
Д\286\012254234,0.002890707810579107,0.0
Д\286\012254247,0.004368658580658829,0.0
Д\286\012254264,0.005560721063706296,0.0
Д\286\012254268,0.003810419463975577,0.0
Д\286\012254287,0.0018857107723836567,0.0
Д\286\012254311,0.0033105743659866734,0.0
Д\286\012254326,0.0038445906220556155,0.0
Д\286\012254341,0.004870940068416184,0.0
Д\286\012254371,0.010650760530115115,0.0
Д\286\012254373,0.0037947030155498144,0.0
Д\286\012254390,0.00622462368356795,0.0
Д\286\012254428,0.004895900312609678,0.0
Д\286\012254461,0.0032531193436227544,0.0
Д\286\012254523,0.004641471992170098,0.0
Д\286\012254564,0.00676924016215546,0.0
Д\286\012254573,0.00560264264506492,0.0
Д\286\012254593,0.004269098172767798,0.0
Д\286\012254663,0.00588087165769226,0.0
Д\286\012254669,0.0038786526458043356,0.0
Д\286\012254681,0.0065496721572791,0.0
Д\286\012254698,0.010870705366098707,0.0
Д\286\012254734,0.0033105743659866734,0.0
Д\286\012254739,0.0017588928142615048,0.0
Д\286\012254783,0.0032531193436227544,0.0
Д\286\012254832,0.010908766957064914,0.0
Д\286\012254836,0.0037106091785407795,0.0
Д\286\012254859,0.005024883365851937,0.0
Д\286\012254861,0.0035048695679652316,0.0
Д\286\012254953,0.005922194643591203,0.0
Д\286\012254965,0.0038694677729778915,0.0
Д\286\012255064,0.003010138521444055,0.0
Д\286\012255071,0.004467619328205117,0.0
Д\286\012255194,0.00745575353244343,0.0
Д\286\012255214,0.014256715041719712,0.0
Д\286\012255267,0.016609346401735503,0.0
Д\286\012255270,0.0037032038075799443,0.0
Д\286\012255352,0.004392599820706665,0.0
Д\286\012255392,0.0066113334473124445,0.0
Д\286\012255415,0.009476356990824171,0.0
Д\286\012255436,0.003392928286500571,0.0
Д\286\012255542,0.0034559141556699774,0.0
Д\286\012255560,0.0038001659951592283,0.0
Д\286\012255562,0.005265645816830545,0.0
Д\286\012255568,0.005187432953281792,0.0
Д\286\012255576,0.0057691785468957325,0.0
Д\286\012255611,0.004135556679921553,0.0
Д\286\012255616,0.005369710175081338,0.0
Д\286\012255630,0.0036389595792942382,0.0
Д\286\012255679,0.0034900585583747083,0.0
Д\286\012255700,0.007114448227578426,0.0
Д\286\012255724,0.007989034877097378,0.0
Д\286\012255757,0.005455388727347232,0.0
Д\286\012255771,0.004306242258995307,0.0
Д\286\012255804,0.005066069481755382,0.0
Д\286\012255806,0.019835463743421797,0.0
Д\286\012255808,0.004923097185767003,0.0
Д\286\012255827,0.006740328222132829,0.0
Д\286\012255881,0.0052645141690203364,0.0
Д\286\012255939,0.004997864832178324,0.0
Д\286\012255943,0.0032531193436227544,0.0
Д\286\012256023,0.005067494309815928,0.0
Д\286\012256090,0.003971756295437093,0.0
Д\286\012256137,0.005507728636750293,0.0
Д\286\012256144,0.0037784090993325803,0.0
Д\286\012256224,0.003272651633000524,0.0
Д\286\012256241,0.004319493457225902,0.0
Д\286\012256250,0.00457178356710698,0.0
Д\286\012256271,0.004672669523153166,0.0
Д\286\012256385,0.003352708830216721,0.0
Д\286\012256424,0.001952174308706532,0.0
Д\286\012256426,0.00441595574725474,0.0
Д\286\012256470,0.008299167301417661,0.0
Д\286\012256530,0.002964552124248876,0.0
Д\286\012256558,0.003231520008610353,0.0
Д\286\012256581,0.003359655400689823,0.0
Д\286\012256664,0.0036634398000982616,0.0
Д\286\012256703,0.005139199819024111,0.0
Д\286\012256793,0.003083757079558015,0.0
Д\286\012256795,0.004960383332032347,0.0
Д\286\012256804,0.005737650986234367,0.0
Д\286\012256815,0.0036573832819686634,0.0
Д\286\012256817,0.07092593756373779,0.0
Д\286\012256855,0.004492642327791056,0.0
Д\286\012256935,0.011432411329118252,0.0
Д\286\012256946,0.004135556679921553,0.0
Д\286\012256990,0.008523678854745254,0.0
Д\286\012257045,0.008191574501134528,0.0
Д\286\012257114,0.0036149314281353935,0.0
Д\286\012257117,0.005246772105622686,0.0
Д\286\012257146,0.027871019804832056,0.0
Д\286\012257149,0.003669255932848035,0.0
Д\286\012257152,0.003134403770696835,0.0
Д\286\012257161,0.005364723967827247,0.0
Д\286\012257171,0.010368790992940302,0.0
Д\286\012257172,0.005632472123939451,0.0
Д\286\012257238,0.0032289426245123154,0.0
Д\286\012257258,0.0029750047703495435,0.0
Д\286\012257317,0.00656588572281103,0.0
Д\286\012257335,0.005429459590865697,0.0
Д\286\012257387,0.0039007034959869856,0.0
Д\286\012257391,0.008554758503779524,0.0
Д\286\012257403,0.004389540265470702,0.0
Д\286\012257431,0.0038694677729778915,0.0
Д\286\012257461,0.004112845697838083,0.0
Д\286\012257465,0.0015380847928777586,0.0
Д\286\012257497,0.0031892598475752815,0.0
Д\286\012257498,0.0035175753361811305,0.0
Д\286\012257847,0.005684506742294697,0.0
Д\286\012257957,0.008219841070221817,0.0
Д\286\012257988,0.0036511746123205997,0.0
Д\286\012257994,0.00591545763266088,0.0
Д\286\012258001,0.005136830987426736,0.0
Д\286\012258026,0.005052386805788465,0.0
Д\286\012258066,0.005024756590835133,0.0
Д\286\012258092,0.006739092082090427,0.0
Д\286\012258097,0.003392405470696001,0.0
Д\286\012258138,0.005251518380600463,0.0
Д\286\012258163,0.0032440509315156225,0.0
Д\286\012258199,0.003264313109865217,0.0
Д\286\012258217,0.005508945568839298,0.0
Д\286\012258222,0.004306242258995307,0.0
Д\286\012258305,0.0017663630951402962,0.0
Д\286\012258324,0.006451507545991791,0.0
Д\286\012258333,0.004246400835821676,0.0
Д\286\012258386,0.004522818740374191,0.0
Д\286\012258412,0.004668728310852152,0.0
Д\286\012258421,0.0032531193436227544,0.0
Д\286\012258431,0.0021425213912557944,0.0
Д\286\012258443,0.005696849193517803,0.0
Д\286\012258507,0.003432482562567917,0.0
Д\286\012258520,0.006550706816777483,0.0
Д\286\012258575,0.0031610031431164014,0.0
Д\286\012258577,0.004624805251667145,0.0
Д\286\012258590,0.006342616639943614,0.0
Д\286\012258608,0.009269928671250231,0.0
Д\286\012258649,0.005384027961112425,0.0
Д\286\012258680,0.003177344494017946,0.0
Д\286\012258692,0.0031601126608338864,0.0
Д\286\012258753,0.005243294330983845,0.0
Д\286\012258767,0.003638575428817699,0.0
Д\286\012258785,0.004703357370133446,0.0
Д\286\012258810,0.003708802270918938,0.0
Д\286\012258818,0.004438825161936792,0.0
Д\286\012258836,0.003940255051183691,0.0
Д\286\012258844,0.0036067467471460656,0.0
Д\286\012258863,0.0036933239038049086,0.0
Д\286\012258871,0.006258315845066836,0.0
Д\286\012258877,0.0042222697277976015,0.0
Д\286\012258926,0.004493906608364552,0.0
Д\286\012258934,0.0035851850287582808,0.0
Д\286\012258938,0.005572894174170941,0.0
Д\286\012258948,0.009028856617762203,0.0
Д\286\012258951,0.0021381681567541506,0.0
Д\286\012258970,0.00481255474228426,0.0
Д\286\012259010,0.004872014529904019,0.0
Д\286\012259021,0.004013671064759792,0.0
Д\286\012259027,0.004511545990041775,0.0
Д\286\012259061,0.0036626336960096846,0.0
Д\286\012259068,0.003810419463975577,0.0
Д\286\012259075,0.005794671236541734,0.0
Д\286\012259099,0.004626588840467813,0.0
Д\286\012259116,0.0037781816704247147,0.0
Д\286\012259146,0.005073740382369821,0.0
Д\286\012259172,0.004668730512453796,0.0
Д\286\012259243,0.008510721288235124,0.0
Д\286\012259252,0.006652953144385047,0.0
Д\286\012259275,0.0053757890152812855,0.0
Д\286\012259282,0.005030093339565652,0.0
Д\286\012259329,0.014155626479575047,0.0
Д\286\012259336,0.008500014553184852,0.0
Д\286\012259360,0.0023510970855395203,0.0
Д\286\012259390,0.004336742882512425,0.0
Д\286\012259418,0.00572933007058437,0.0
Д\286\012259437,0.004469368976240096,0.0
Д\286\012259442,0.005028880049298512,0.0
Д\286\012259460,0.0035095607032967894,0.0
Д\286\012259490,0.0016361930813870132,0.0
Д\286\012259509,0.0037368942640424235,0.0
Д\286\012259523,0.003968512680449381,0.0
Д\286\012259589,0.005316097905459542,0.0
Д\286\012259610,0.00452154636283126,0.0
Д\286\012259633,0.0037106091785407795,0.0
Д\286\012259682,0.00592843535818563,0.0
Д\286\012259702,0.004960383332032347,0.0
Д\286\012259720,0.003565814903517315,0.0
Д\286\012259728,0.0022182161936960174,0.0
Д\286\012259756,0.006331687380522549,0.0
Д\286\012259781,0.005413048952340017,0.0
Д\286\012259786,0.009516929968292636,0.0
Д\286\012259799,0.004580781116887478,0.0
Д\286\012259810,0.004646134039191592,0.0
Д\286\012259813,0.00446689958918086,0.0
Д\286\012259846,0.004477809747392773,0.0
Д\286\012259859,0.006001906152063549,0.0
Д\286\012259874,0.0054311362517350595,0.0
Д\286\012259925,0.003389515742133531,0.0
Д\286\012259964,0.010043685487953185,0.0
Д\286\012259990,0.004635347870029626,0.0
Д\286\012259995,0.004469368976240096,0.0
Д\286\012260011,0.0096527388196131,0.0
Д\286\012260021,0.0038434270819938544,0.0
Д\286\012260085,0.0030033406228555204,0.0
Д\286\012260108,0.008131057921200701,0.0
Д\286\012260162,0.0089039820840378,0.0
Д\286\012260170,0.007295555744896451,0.0
Д\286\012260205,0.006633618953170196,0.0
Д\286\012260208,0.0039046649128055408,0.0
Д\286\012260242,0.004688356388154872,0.0
Д\286\012260255,0.0023326622543953165,0.0
Д\286\012260256,0.009203831920352826,0.0
Д\286\012260285,0.004133355938640725,0.0
Д\286\012260296,0.006903964265434553,0.0
Д\286\012260309,0.002757873693946906,0.0
Д\286\012260335,0.003510549309113959,0.0
Д\286\012260363,0.014363795150372166,0.0
Д\286\012260413,0.003134403770696835,0.0
Д\286\012260430,0.004347851634210543,0.0
Д\286\012260441,0.0033574219157906935,0.0
Д\286\012260456,0.004493906608364552,0.0
Д\286\012260500,0.0033105743659866734,0.0
Д\286\012260510,0.003408119384543283,0.0
Д\286\012260521,0.004583617147229086,0.0
Д\286\012260596,0.003971756295437093,0.0
Д\286\012260613,0.011158446955080833,0.0
Д\286\012260696,0.007766718825659923,0.0
Д\286\012260729,0.005264863552841717,0.0
Д\286\012260780,0.0038699666054361815,0.0
Д\286\012260789,0.0035838113146402133,0.0
Д\286\012260808,0.0028183948673229024,0.0
Д\286\012260830,0.004641878469520135,0.0
Д\286\012260831,0.003029788682443985,0.0
Д\286\012260834,0.0035095607032967894,0.0
Д\286\012260885,0.005264438879809671,0.0
Д\286\012260888,0.0036646495973348065,0.0
Д\286\012260891,0.005066069481755382,0.0
Д\286\012260895,0.005518282773350692,0.0
Д\286\012260925,0.02225270013715845,0.0
Д\286\012260926,0.0045786277383759524,0.0
Д\286\012260932,0.003924530530442541,0.0
Д\286\012260936,0.004613363418159846,0.0
Д\286\012260951,0.006200548727660861,0.0
Д\286\012260971,0.003937044384575733,0.0
Д\286\012260974,0.0034514798729682115,0.0
Д\286\012260978,0.004020442632306498,0.0
Д\286\012261010,0.004154863480527367,0.0
Д\286\012261014,0.004683945646270342,0.0
Д\286\012261037,0.0024623079690677977,0.0
Д\286\012261073,0.008172014837992554,0.0
Д\286\012261119,0.008936010932260575,0.0
Д\286\012261157,0.005265645816830545,0.0
Д\286\012261203,0.005763546888422746,0.0
Д\286\012261204,0.004011638770098105,0.0
Д\286\012261213,0.004527788338621476,0.0
Д\286\012261215,0.02656201394468841,0.0
Д\286\012261255,0.016243412189220065,0.0
Д\286\012261272,0.0033105743659866734,0.0
Д\286\012261302,0.0061208401606151815,0.0
Д\286\012261311,0.007435302705936002,0.0
Д\286\012261373,0.003177344494017946,0.0
Д\286\012261381,0.0038448000658833194,0.0
Д\286\012261393,0.008989850826465539,0.0
Д\286\012261497,0.004713944910589223,0.0
Д\286\012261503,0.0032531193436227544,0.0
Д\286\012261521,0.009275102469116735,0.0
Д\286\012261533,0.004113769881284754,0.0
Д\286\012261562,0.0037781816704247147,0.0
Д\286\012261576,0.0017319110613875288,0.0
Д\286\012261577,0.0032531193436227544,0.0
Д\286\012261605,0.0036109086906175613,0.0
Д\286\012261621,0.0019653059125136125,0.0
Д\286\012261644,0.003155905096735082,0.0
Д\286\012261649,0.005110031406020399,0.0
Д\286\012261657,0.0021045809700065334,0.0
Д\286\012261750,0.003642669948883355,0.0
Д\286\012261775,0.005030961291849339,0.0
Д\286\012261826,0.008527036067600831,0.0
Д\286\012261836,0.005369710175081338,0.0
Д\286\012261839,0.00514750032846906,0.0
Д\286\012261850,0.00838374212531832,0.0
Д\286\012261878,0.0038423313163247004,0.0
Д\286\012261914,0.002580119018559099,0.0
Д\286\012261927,0.003831113865796806,0.0
Д\286\012261976,0.006889011019928222,0.0
Д\286\012261984,0.004163268093701561,0.0
Д\286\012261997,0.005655814444292384,0.0
Д\286\012262033,0.0017779710120254804,0.0
Д\286\012262047,0.005162372921301994,0.0
Д\286\012262069,0.005148436434797228,0.0
Д\286\012262079,0.006205375521499111,0.0
Д\286\012262118,0.005310889962898653,0.0
Д\286\012262126,0.004779267211015488,0.0
Д\286\012262157,0.009753669097289948,0.0
Д\286\012262158,0.005593670796898433,0.0
Д\286\012262168,0.004216463236953501,0.0
Д\286\012262177,0.00675485263887505,0.0
Д\286\012262194,0.004541362750309157,0.0
Д\286\012262195,0.010605762555905342,0.0
Д\286\012262213,0.004368658580658829,0.0
Д\286\012262214,0.009821770362496873,0.0
Д\286\012262246,0.003808312762721542,0.0
Д\286\012262256,0.008781628267498915,0.0
Д\286\012262263,0.004481415783000446,0.0
Д\286\012262267,0.004741632459044306,0.0
Д\286\012262270,0.005933988069282406,0.0
Д\286\012262295,0.0057089087827699204,0.0
Д\286\012262315,0.004165200974176145,0.0
Д\286\012262339,0.005392010145984651,0.0
Д\286\012262354,0.004202471501609888,0.0
Д\286\012262391,0.006934767285676858,0.0
Д\286\012262416,0.005253328737124622,0.0
Д\286\012262465,0.0034307528911931063,0.0
Д\286\012262477,0.0038699666054361815,0.0
Д\286\012262533,0.0037568141301535904,0.0
Д\286\012262612,0.0033965927440408974,0.0
Д\286\012262623,0.004311758698123357,0.0
Д\286\012262645,0.0021106272687846715,0.0
Д\286\012262690,0.004668728310852152,0.0
Д\286\012262700,0.002070629767956039,0.0
Д\286\012262714,0.00488563553916672,0.0
Д\286\012262743,0.003620515070725796,0.0
Д\286\012262748,0.0055158708259986445,0.0
Д\286\012262760,0.011977015240137468,0.0
Д\286\012262798,0.0042555104883687175,0.0
Д\286\012262818,0.007410242794825032,0.0
Д\286\012262841,0.004751127062961122,0.0
Д\286\012262873,0.003930104556085788,0.0
Д\286\012262886,0.004536659121174549,0.0
Д\286\012262891,0.00517330597187484,0.0
Д\286\012262898,0.003434021203330019,0.0
Д\286\012262908,0.004067461733003854,0.0
Д\286\012262963,0.006457942898721306,0.0
Д\286\012262978,0.0021413929163813755,0.0
Д\286\012262980,0.011779952941789058,0.0
Д\286\012262986,0.004068267736612799,0.0
Д\286\012262987,0.0024355818138696184,0.0
Д\286\012263128,0.004578031910625138,0.0
Д\286\012263144,0.003901427777342502,0.0
Д\286\012263151,0.005369710175081338,0.0
Д\286\012263165,0.010296671111734471,0.0
Д\286\012263207,0.01620179032401653,0.0
Д\286\012263220,0.0055036588892225305,0.0
Д\286\012263406,0.0038112568810395563,0.0
Д\286\012263420,0.0030021891788911802,0.0
Д\286\012263440,0.005837400186500265,0.0
Д\286\012263459,0.005320656214031624,0.0
Д\286\012263492,0.0043205659616530265,0.0
Д\286\012263499,0.006602952311858969,0.0
Д\286\012263574,0.0037434489095310524,0.0
Д\286\012263584,0.014897496331925648,0.0
Д\286\012263598,0.003134403770696835,0.0
Д\286\012263618,0.007613912979169198,0.0
Д\286\012263651,0.0034900585583747083,0.0
Д\286\012263702,0.006447310974190889,0.0
Д\286\012263750,0.0035542294075366376,0.0
Д\286\012263770,0.013131141231770544,0.0
Д\286\012263774,0.0038699666054361815,0.0
Д\286\012263830,0.003247138611260449,0.0
Д\286\012263835,0.020753612279641995,0.0
Д\286\012263843,0.003231520008610353,0.0
Д\286\012263863,0.005087293605482117,0.0
Д\286\012263911,0.002785750840689218,0.0
Д\286\012263914,0.0038858197435877786,0.0
Д\286\012263954,0.010491322975685276,0.0
Д\286\012263971,0.007157986113955611,0.0
Д\286\012263978,0.008519349909520127,0.0
Д\286\012263985,0.003343511376746721,0.0
Д\286\012264000,0.0063626642254121304,0.0
Д\286\012264017,0.007989034877097378,0.0
Д\286\012264037,0.0019313784142227783,0.0
Д\286\012264038,0.0048303285281827224,0.0
Д\286\012264057,0.004163142037442811,0.0
Д\286\012264068,0.008416679832833231,0.0
Д\286\012264089,0.006303542883173698,0.0
Д\286\012264120,0.001985586563243607,0.0
Д\286\012264131,0.0031332022366402806,0.0
Д\286\012264148,0.00561188953859005,0.0
Д\286\012264165,0.00566726494776061,0.0
Д\286\012264166,0.005144065992630485,0.0
Д\286\012264170,0.006602952311858969,0.0
Д\286\012264185,0.003592861347156644,0.0
Д\286\012264201,0.0031601126608338864,0.0
Д\286\012264226,0.007716348375748445,0.0
Д\286\012264227,0.00446689958918086,0.0
Д\286\012264228,0.006622500529613981,0.0
Д\286\012264268,0.00329452498127467,0.0
Д\286\012264276,0.004668728310852152,0.0
Д\286\012264284,0.003563937081898604,0.0
Д\286\012264294,0.005302592347445934,0.0
Д\286\012264302,0.004347851634210543,0.0
Д\286\012264316,0.005191454690408591,0.0
Д\286\012264319,0.004741632459044306,0.0
Д\286\012264327,0.005310889962898653,0.0
Д\286\012264331,0.004713343641993882,0.0
Д\286\012264337,0.003002597238713341,0.0
Д\286\012264359,0.0031332022366402806,0.0
Д\286\012264365,0.006304030340859936,0.0
Д\286\012264381,0.003134403770696835,0.0
Д\286\012264406,0.0034353376992117147,0.0
Д\286\012264427,0.00586767999038771,0.0
Д\286\012264441,0.0014946455680224595,0.0
Д\286\012264445,0.010758659180747872,0.0
Д\286\012264475,0.005464934978999137,0.0
Д\286\012264529,0.003630889496029099,0.0
Д\286\012264558,0.006099160086469474,0.0
Д\286\012264636,0.005461511859764961,0.0
Д\286\012264641,0.005046336016230474,0.0
Д\286\012264646,0.004321348530846842,0.0
Д\286\012264650,0.019087961516592856,0.0
Д\286\012264728,0.0037893756390535347,0.0
Д\286\012264774,0.006761156706511197,0.0
Д\286\012264819,0.00754271763959052,0.0
Д\286\012264859,0.0055940617996664155,0.0
Д\286\012264879,0.0030024944217080175,0.0
Д\286\012264888,0.004586192339048138,0.0
Д\286\012265049,0.003231520008610353,0.0
Д\286\012265051,0.003134403770696835,0.0
Д\286\012265103,0.005345754149218394,0.0
Д\286\012265113,0.006565393224975489,0.0
Д\286\012265175,0.004408243240462352,0.0
Д\286\012265177,0.009261859986205637,0.0
Д\286\012265224,0.006834321718778524,0.0
Д\286\012265233,0.006028082705930422,0.0
Д\286\012265305,0.005789749306178968,0.0
Д\286\012265385,0.003893495087448938,0.0
Д\286\012265399,0.011588781824460397,0.0
Д\286\012265403,0.0032909570114895777,0.0
Д\286\012265459,0.0037096913833123755,0.0
Д\286\012265475,0.005083467820038341,0.0
Д\286\012265514,0.0038815598526394297,0.0
Д\286\012265516,0.004036050524911902,0.0
Д\286\012265533,0.003356030659280254,0.0
Д\286\012265541,0.004191366316603943,0.0
Д\286\012265552,0.0037629570874084628,0.0
Д\286\012265571,0.0042039102062524725,0.0
Д\286\012265577,0.004832657880290772,0.0
Д\286\012265720,0.00548560427407762,0.0
Д\286\012265724,0.007652401801088234,0.0
Д\286\012265727,0.0042222697277976015,0.0
Д\286\012265731,0.0035721791386413774,0.0
Д\286\012265741,0.005310889962898653,0.0
Д\286\012265763,0.009907918930577887,0.0
Д\286\012265848,0.0035718891932833294,0.0
Д\286\012266034,0.008299167301417661,0.0
Д\286\012266053,0.015365006108912213,0.0
Д\286\012266067,0.007558807544010123,0.0
Д\286\012266076,0.012445943617894627,0.0
Д\286\012266083,0.013990363110184527,0.0
Д\286\012266088,0.004306242258995307,0.0
Д\286\012266130,0.004168648626701596,0.0
Д\286\012266147,0.004419486565995375,0.0
Д\286\012266211,0.00488563553916672,0.0
Д\286\012266283,0.0047284155424661255,0.0
Д\286\012266321,0.056739891705761776,0.0
Д\286\012266339,0.005243294330983845,0.0
Д\286\012266355,0.007908822773961603,0.0
Д\286\012266400,0.005875007957184812,0.0
Д\286\012266421,0.0043040493969336326,0.0
Д\286\012266478,0.004106205948865986,0.0
Д\286\012266504,0.003247138611260449,0.0
Д\286\012266530,0.0036148077191839197,0.0
Д\286\012266590,0.006479995641582436,0.0
Д\286\012266591,0.001695186489822452,0.0
Д\286\012266675,0.0088924383514765,0.0
Д\286\012266756,0.011525455468305145,0.0
Д\286\012266813,0.0035542294075366376,0.0
Д\286\012266874,0.003686654149093165,0.0
Д\286\012266880,0.004113003431360933,0.0
Д\286\012266897,0.003393661014394031,0.0
Д\286\012266917,0.0072988399000922044,0.0
Д\286\012267029,0.0036927855281628855,0.0
Д\286\012267032,0.005048169101485927,0.0
Д\286\012267051,0.005466335758468605,0.0
Д\286\012267109,0.0035718891932833294,0.0
Д\286\012267111,0.004913322414238635,0.0
Д\286\012267192,0.004124634480336219,0.0
Д\286\012267193,0.0032003383121799547,0.0
Д\286\012267647,0.004549348080299634,0.0
Д\286\012267682,0.006716183691376873,0.0
Д\286\012267699,0.003968512680449381,0.0
Д\286\012267711,0.0023092250973183316,0.0
Д\286\012267751,0.0085677985924474,0.0
Д\286\012267835,0.0035048695679652316,0.0
Д\286\012267840,0.004054667375317284,0.0
Д\286\012267853,0.005667307164902834,0.0
Д\286\012267872,0.004469368976240096,0.0
Д\286\012267877,0.003649706588443143,0.0
Д\286\012267973,0.005998287891381623,0.0
Д\286\012267983,0.0021355900724733933,0.0
Д\286\012268045,0.003777345347454385,0.0
Д\286\012268050,0.005219679635528986,0.0
Д\286\012268058,0.004437045411847117,0.0
Д\286\012268099,0.00382677581970806,0.0
Д\286\012268107,0.003999380374346541,0.0
Д\286\012268110,0.004813038961778508,0.0
Д\286\012268133,0.003298720688780533,0.0
Д\286\012268144,0.005676052485056821,0.0
Д\286\012268149,0.005589482310725868,0.0
Д\286\012268201,0.003506213129324345,0.0
Д\286\012268215,0.0033574219157906935,0.0
Д\286\012268235,0.0015566269089795578,0.0
Д\286\012268282,0.00409008206482491,0.0
Д\286\012268297,0.003802350158582784,0.0
Д\286\012268335,0.0088924383514765,0.0
Д\286\012268356,0.0036626336960096846,0.0
Д\286\012268383,0.0041892075582520005,0.0
Д\286\012268395,0.003397549636486018,0.0
Д\286\012268398,0.004558184814954265,0.0
Д\286\012268419,0.004803109853785349,0.0
Д\286\012268424,0.007308206531446016,0.0
Д\286\012268437,0.005067494309815928,0.0
Д\286\012268448,0.005227072831263831,0.0
Д\286\012268521,0.010605762555905342,0.0
Д\286\012268558,0.017846918974700556,0.0
Д\286\012268564,0.004336742882512425,0.0
Д\286\012268565,0.0036194956099311303,0.0
Д\286\012268574,0.004216463236953501,0.0
Д\286\012268608,0.003389515742133531,0.0
Д\286\012268639,0.004350255496879329,0.0
Д\286\012268674,0.004658475893728336,0.0
Д\286\012268711,0.006602952311858969,0.0
Д\286\012268733,0.004665552190649556,0.0
Д\286\012268737,0.005000286743932239,0.0
Д\286\012268741,0.0032531193436227544,0.0
Д\286\012268772,0.007915646159175147,0.0
Д\286\012268773,0.00588087165769226,0.0
Д\286\012268780,0.007626878596898108,0.0
Д\286\012268804,0.002431664779447082,0.0
Д\286\012268811,0.007419254198096325,0.0
Д\286\012268845,0.004078425893407395,0.0
Д\286\012268959,0.02379866359998032,0.0
Д\286\012268964,0.00805517520381269,0.0
Д\286\012268968,0.003217788784466183,0.0
Д\286\012268969,0.0033105743659866734,0.0
Д\286\012268981,0.003200013020501793,0.0
Д\286\012268999,0.003713829752530894,0.0
Д\286\012269001,0.004112845697838083,0.0
Д\286\012269015,0.004015208884861568,0.0
Д\286\012269023,0.013520850459008069,0.0
Д\286\012269048,0.008100058521365314,0.0
Д\286\012269069,0.005157507944819955,0.0
Д\286\012269092,0.00351323944291224,0.0
Д\286\012269093,0.009969835761476998,0.0
Д\286\012269112,0.005596865762739667,0.0
Д\286\012269118,0.014292606961006867,0.0
Д\286\012269140,0.003177344494017946,0.0
Д\286\012269162,0.004919701392893684,0.0
Д\286\012269185,0.0036627590356847176,0.0
Д\286\012269196,0.003134403770696835,0.0
Д\286\012269238,0.004897478608941931,0.0
Д\286\012269244,0.004477581193531616,0.0
Д\286\012269249,0.004068267736612799,0.0
Д\286\012269253,0.0077935452330039805,0.0
Д\286\012269298,0.004336742882512425,0.0
Д\286\012269302,0.0030033406228555204,0.0
Д\286\012269331,0.0074941928682163575,0.0
Д\286\012269353,0.004465381141522142,0.0
Д\286\012269369,0.010546091957348987,0.0
Д\286\012269390,0.010258737667570713,0.0
Д\286\012269393,0.0075696952973614345,0.0
Д\286\012269457,0.003718862489385888,0.0
Д\286\012269480,0.004209042439476404,0.0
Д\286\012269492,0.008632143541153043,0.0
Д\286\012269521,0.0067591836066826895,0.0
Д\286\012269532,0.008721094144757805,0.0
Д\286\012269617,0.0024566370623859135,0.0
Д\286\012269631,0.006082888390748706,0.0
Д\286\012269688,0.0033587091448821164,0.0
Д\286\012269731,0.004034150528730896,0.0
